Class,Realm,Index,Name,Level,Cost,Fail
"Gray-Mage","Craft",15,"Curing",29,30,60
"Gray-Mage","Craft",16,"Elemental Branding",38,65,95
"Gray-Mage","Craft",17,"Telepathy",12,12,45
"Gray-Mage","Craft",18,"Stone Skin",14,10,75
"Gray-Mage","Craft",19,"Resistance",20,20,85
"Gray-Mage","Craft",20,"Haste Self",24,12,60
"Gray-Mage","Craft",21,"Whirlwind Attack",30,30,60
"Gray-Mage","Craft",22,"Polish Shield",34,50,70
"Gray-Mage","Craft",23,"Weaponmastery",41,60,70
"Gray-Mage","Craft",24,"Magical Armor",45,55,70
"Gray-Mage","Craft",25,"Remove All Curse",14,14,65
"Gray-Mage","Craft",26,"Walk through Wall",30,55,80
"Gray-Mage","Craft",27,"Knowledge True",36,45,90
"Gray-Mage","Craft",28,"Enchantment",38,80,95
"Gray-Mage","Craft",29,"Crafting",38,100,95
"Gray-Mage","Craft",30,"Living Trump",43,100,70
"Gray-Mage","Craft",31,"Immunity",47,70,80
"Gray-Mage","Craft",32,"Mana Branding",50,70,80
"Gray-Mage","Daemon",1,"Magic Missile",1,1,20
"Gray-Mage","Daemon",2,"Detect Unlife",2,1,22
"Gray-Mage","Daemon",3,"Evil Bless",3,2,25
"Gray-Mage","Daemon",4,"Resist Fire",4,5,30
"Gray-Mage","Daemon",5,"Horrify",7,5,45
"Gray-Mage","Daemon",6,"Nether Bolt",10,7,40
"Gray-Mage","Daemon",7,"Summon Manes",11,9,35
"Gray-Mage","Daemon",8,"Hellish Flame",13,13,40
"Gray-Mage","Daemon",9,"Dominate Demon",15,14,45
"Gray-Mage","Daemon",10,"Vision",17,15,60
"Gray-Mage","Daemon",11,"Resist Nether",20,18,50
"Gray-Mage","Daemon",12,"Plasma bolt",23,15,50
"Gray-Mage","Daemon",13,"Fire Ball",25,16,50
"Gray-Mage","Daemon",14,"Fire Branding",30,75,80
"Gray-Mage","Daemon",15,"Nether Ball",32,28,70
"Gray-Mage","Daemon",16,"Summon Demon",36,70,85
"Gray-Mage","Daemon",17,"Devilish Eye",12,12,45
"Gray-Mage","Daemon",18,"Devilish Cloak",15,20,60
"Gray-Mage","Daemon",19,"The Flow of Lava",25,22,65
"Gray-Mage","Daemon",20,"Plasma Ball",34,30,80
"Gray-Mage","Daemon",21,"Polymorph Demon",35,40,80
"Gray-Mage","Daemon",22,"Nether Wave",36,35,85
"Gray-Mage","Daemon",23,"Kiss of Succubus",37,40,80
"Gray-Mage","Daemon",24,"Doom Hand",44,80,80
"Gray-Mage","Daemon",25,"Raise the Morale",9,9,50
"Gray-Mage","Daemon",26,"Immortal Body",26,25,85
"Gray-Mage","Daemon",27,"Insanity Circle",36,35,80
"Gray-Mage","Daemon",28,"Explode Pets",41,50,85
"Gray-Mage","Daemon",29,"Summon Greater Demon",43,100,90
"Gray-Mage","Daemon",30,"Hellfire",45,95,90
"Gray-Mage","Daemon",31,"Send to Hell",47,85,80
"Gray-Mage","Daemon",32,"Polymorph Demonlord",49,80,85
"Gray-Mage","Crusade",1,"Punishment",1,1,20
"Gray-Mage","Crusade",2,"Detect Evil",2,1,15
"Gray-Mage","Crusade",3,"Remove Fear",4,3,25
"Gray-Mage","Crusade",4,"Scare Monster",6,4,30
"Gray-Mage","Crusade",5,"Sanctuary",7,5,34
"Gray-Mage","Crusade",6,"Portal",9,7,30
"Gray-Mage","Crusade",7,"Star Dust",10,10,45
"Gray-Mage","Crusade",8,"Purify",15,11,55
"Gray-Mage","Crusade",9,"Scatter Evil",17,15,55
"Gray-Mage","Crusade",10,"Holy Orb",17,14,50
"Gray-Mage","Crusade",11,"Exorcism",21,19,60
"Gray-Mage","Crusade",12,"Remove Curse",23,20,70
"Gray-Mage","Crusade",13,"Sense Unseen",26,24,50
"Gray-Mage","Crusade",14,"Protection from Evil",29,23,60
"Gray-Mage","Crusade",15,"Judgment Thunder",34,32,85
"Gray-Mage","Crusade",16,"Holy Word",40,35,85
"Gray-Mage","Crusade",17,"Unbarring Ways",6,5,33
"Gray-Mage","Crusade",18,"Arrest",18,14,50
"Gray-Mage","Crusade",19,"Angelic Cloak",21,16,60
"Gray-Mage","Crusade",20,"Dispel Undead & Demons",25,20,65
"Gray-Mage","Crusade",21,"Dispel Evil",32,27,70
"Gray-Mage","Crusade",22,"Holy Blade",34,75,95
"Gray-Mage","Crusade",23,"Star Burst",35,45,80
"Gray-Mage","Crusade",24,"Summon Angel",44,100,90
"Gray-Mage","Crusade",25,"Heroism",9,9,50
"Gray-Mage","Crusade",26,"Dispel Curse",30,35,80
"Gray-Mage","Crusade",27,"Banish Evil",32,32,75
"Gray-Mage","Crusade",28,"Armageddon",36,22,80
"Gray-Mage","Crusade",29,"An Eye for an Eye",40,40,80
"Gray-Mage","Crusade",30,"Wrath of the God",43,65,90
"Gray-Mage","Crusade",31,"Divine Intervention",46,90,90
"Gray-Mage","Crusade",32,"Crusade",48,100,85
"Gray-Mage","Armageddon",1,"Lightning Bolt",1,3,30
"Gray-Mage","Armageddon",2,"Frost Bolt",3,3,30
"Gray-Mage","Armageddon",3,"Fire Bolt",5,4,40
"Gray-Mage","Armageddon",4,"Acid Bolt",7,5,40
"Gray-Mage","Armageddon",5,"Lightning Ball",9,7,40
"Gray-Mage","Armageddon",6,"Frost Ball",11,8,45
"Gray-Mage","Armageddon",7,"Fire Ball",13,12,45
"Gray-Mage","Armageddon",8,"Acid Ball",15,13,50
"Gray-Mage","Armageddon",9,"Shard Bolt",17,13,50
"Gray-Mage","Armageddon",10,"Gravity Bolt",20,17,60
"Gray-Mage","Armageddon",11,"Plasma Bolt",22,19,60
"Gray-Mage","Armageddon",12,"Meteor",23,25,60
"Gray-Mage","Armageddon",13,"Thunderclap",25,25,60
"Gray-Mage","Armageddon",14,"Windblast",30,27,60
"Gray-Mage","Armageddon",15,"Hellstorm",32,30,60
"Gray-Mage","Armageddon",16,"Rocket",34,40,60
"Gray-Mage","Armageddon",17,"Ice Bolt",20,20,60
"Gray-Mage","Armageddon",18,"Water Ball",22,25,60
"Gray-Mage","Armageddon",19,"Breathe Lightning",25,25,60
"Gray-Mage","Armageddon",20,"Breathe Frost",26,26,60
"Gray-Mage","Armageddon",21,"Breathe Fire",27,27,70
"Gray-Mage","Armageddon",22,"Breathe Acid",30,28,70
"Gray-Mage","Armageddon",23,"Breathe Plasma",32,33,70
"Gray-Mage","Armageddon",24,"Breathe Gravity",40,35,70
"Gray-Mage","Armageddon",25,"Mana Bolt",22,15,50
"Gray-Mage","Armageddon",26,"Plasma Ball",25,22,60
"Gray-Mage","Armageddon",27,"Mana Ball",35,27,70
"Gray-Mage","Armageddon",28,"Breathe Sound",39,30,70
"Gray-Mage","Armageddon",29,"Breathe Inertia",42,30,70
"Gray-Mage","Armageddon",30,"Breathe Disintegration",43,50,80
"Gray-Mage","Armageddon",31,"Breathe Mana",45,50,85
"Gray-Mage","Armageddon",32,"Breathe Shards",47,55,85
"Skillmaster","Life",1,"Cure Light Wounds",1,1,30
"Skillmaster","Life",2,"Bless",3,2,35
"Skillmaster","Life",3,"Regeneration",4,3,35
"Skillmaster","Life",4,"Call Light",5,5,35
"Skillmaster","Life",5,"Detect Doors & Traps",7,7,35
"Skillmaster","Life",6,"Cure Medium Wounds",9,8,40
"Skillmaster","Life",7,"Cure Poison",12,12,40
"Skillmaster","Life",8,"Satisfy Hunger",15,14,45
"Skillmaster","Life",9,"Remove Curse",16,16,45
"Skillmaster","Life",10,"Fasting",17,17,50
"Skillmaster","Life",11,"Cure Critical Wounds",18,18,50
"Skillmaster","Life",12,"Resist Heat and Cold",19,19,50
"Skillmaster","Life",13,"Sense Surroundings",20,20,50
"Skillmaster","Life",14,"Turn Undead",23,23,50
"Skillmaster","Life",15,"Healing",30,30,55
"Skillmaster","Life",16,"Glyph of Warding",35,70,75
"Skillmaster","Life",17,"Dispel Curse",26,30,50
"Skillmaster","Life",18,"Perception",28,25,70
"Skillmaster","Life",19,"Dispel Undead",33,33,60
"Skillmaster","Life",20,"Sustaining",35,35,60
"Skillmaster","Life",21,"Cure Mutation",35,35,70
"Skillmaster","Life",22,"Word of Recall",35,55,80
"Skillmaster","Life",23,"Transcendence",39,40,80
"Skillmaster","Life",24,"Warding True",46,70,80
"Skillmaster","Life",25,"Sterilization",9,15,50
"Skillmaster","Life",26,"Detection",25,25,50
"Skillmaster","Life",27,"Annihilate Undead",35,55,80
"Skillmaster","Life",28,"Clairvoyance",42,100,80
"Skillmaster","Life",29,"Restoration",45,90,80
"Skillmaster","Life",30,"Healing True",48,50,80
"Skillmaster","Life",31,"Holy Vision",49,100,80
"Skillmaster","Life",32,"Ultimate Resistance",50,100,80
"Skillmaster","Sorcery",1,"Detect Monsters",1,1,23
"Skillmaster","Sorcery",2,"Phase Door",1,2,24
"Skillmaster","Sorcery",3,"Detect Doors and Traps",3,3,25
"Skillmaster","Sorcery",4,"Light Area",3,3,30
"Skillmaster","Sorcery",5,"Confuse Monster",4,4,30
"Skillmaster","Sorcery",6,"Teleport",5,5,35
"Skillmaster","Sorcery",7,"Sleep Monster",6,5,30
"Skillmaster","Sorcery",8,"Recharging",7,7,75
"Skillmaster","Sorcery",9,"Magic Mapping",9,7,75
"Skillmaster","Sorcery",10,"Mass Identify",10,7,75
"Skillmaster","Sorcery",11,"Slow Monster",11,7,75
"Skillmaster","Sorcery",12,"Mass Stasis",13,7,50
"Skillmaster","Sorcery",13,"Teleport Away",18,12,60
"Skillmaster","Sorcery",14,"Haste Self",22,12,60
"Skillmaster","Sorcery",15,"Detection True",28,20,70
"Skillmaster","Sorcery",16,"Identify True",33,30,75
"Skillmaster","Sorcery",17,"Inventory Protection",3,3,25
"Skillmaster","Sorcery",18,"Stair Creation",10,10,80
"Skillmaster","Sorcery",19,"Sense Minds",14,10,60
"Skillmaster","Sorcery",20,"Teleport to town",18,30,70
"Skillmaster","Sorcery",21,"Self Knowledge",20,18,85
"Skillmaster","Sorcery",22,"Teleport Level",20,18,60
"Skillmaster","Sorcery",23,"Word of Recall",25,25,75
"Skillmaster","Sorcery",24,"Dimension Door",40,40,80
"Skillmaster","Sorcery",25,"Probing",10,10,40
"Skillmaster","Sorcery",26,"Door Creation",20,20,80
"Skillmaster","Sorcery",27,"Telekinesis",25,25,75
"Skillmaster","Sorcery",28,"Clairvoyance",30,40,80
"Skillmaster","Sorcery",29,"Device Mastery",40,65,90
"Skillmaster","Sorcery",30,"Alchemy",42,50,90
"Skillmaster","Sorcery",31,"Banishment",43,40,55
"Skillmaster","Sorcery",32,"Globe of Invulnerability",45,70,85
"Skillmaster","Nature",1,"Detect Creatures",1,1,23
"Skillmaster","Nature",2,"Lightning",3,3,25
"Skillmaster","Nature",3,"Detect Doors and Traps",3,3,25
"Skillmaster","Nature",4,"Produce Food",4,4,35
"Skillmaster","Nature",5,"Daylight",4,4,50
"Skillmaster","Nature",6,"Wind Walker",4,5,50
"Skillmaster","Nature",7,"Resist Environment",5,5,50
"Skillmaster","Nature",8,"Cure Wounds & Poison",5,5,35
"Skillmaster","Nature",9,"Stone to Mud",5,5,40
"Skillmaster","Nature",10,"Frost Bolt",5,5,30
"Skillmaster","Nature",11,"Nature Awareness",7,6,45
"Skillmaster","Nature",12,"Fire Bolt",7,6,40
"Skillmaster","Nature",13,"Ray of Sunlight",9,6,30
"Skillmaster","Nature",14,"Entangle",19,12,55
"Skillmaster","Nature",15,"Nature's Gate",25,25,90
"Skillmaster","Nature",16,"Herbal Healing",40,60,90
"Skillmaster","Nature",17,"Stair Building",9,12,40
"Skillmaster","Nature",18,"Stone Skin",10,12,75
"Skillmaster","Nature",19,"Resistance True",15,20,85
"Skillmaster","Nature",20,"Forest Creation",20,22,80
"Skillmaster","Nature",21,"Stone Tell",37,40,90
"Skillmaster","Nature",22,"Wall of Stone",38,45,75
"Skillmaster","Nature",23,"Protect from Corrosion",40,90,90
"Skillmaster","Nature",24,"Call Sunlight",42,35,90
"Skillmaster","Nature",25,"Earthquake",20,18,60
"Skillmaster","Nature",26,"Fire Storm",23,23,80
"Skillmaster","Nature",27,"Blizzard",25,25,75
"Skillmaster","Nature",28,"Lightning Storm",30,27,75
"Skillmaster","Nature",29,"Whirlpool",35,30,85
"Skillmaster","Nature",30,"Ice Bolt",37,40,75
"Skillmaster","Nature",31,"Gravity Storm",39,40,75
"Skillmaster","Nature",32,"Nature's Wrath",40,75,65
"Skillmaster","Chaos",1,"Magic Missile",1,1,20
"Skillmaster","Chaos",2,"Trap / Door Destruction",1,2,22
"Skillmaster","Chaos",3,"Flash of Light",2,2,25
"Skillmaster","Chaos",4,"Touch of Confusion",5,5,30
"Skillmaster","Chaos",5,"Mana Burst",9,6,50
"Skillmaster","Chaos",6,"Fire Bolt",13,9,45
"Skillmaster","Chaos",7,"Fist of Force",14,9,45
"Skillmaster","Chaos",8,"Teleport Self",15,9,35
"Skillmaster","Chaos",9,"Wonder",17,10,25
"Skillmaster","Chaos",10,"Chaos Bolt",19,12,45
"Skillmaster","Chaos",11,"Sonic Boom",21,13,45
"Skillmaster","Chaos",12,"Doom Bolt",23,15,50
"Skillmaster","Chaos",13,"Fire Ball",25,16,50
"Skillmaster","Chaos",14,"Teleport Other",25,18,60
"Skillmaster","Chaos",15,"Word of Destruction",30,20,80
"Skillmaster","Chaos",16,"Invoke Logrus",33,40,85
"Skillmaster","Chaos",17,"Polymorph Other",11,7,45
"Skillmaster","Chaos",18,"Chain Lightning",15,15,80
"Skillmaster","Chaos",19,"Arcane Binding",16,14,80
"Skillmaster","Chaos",20,"Disintegrate",25,25,85
"Skillmaster","Chaos",21,"Alter Reality",30,25,85
"Skillmaster","Chaos",22,"Magic Rocket",35,41,80
"Skillmaster","Chaos",23,"Chaos Branding",45,90,80
"Skillmaster","Chaos",24,"Summon Demon",47,100,90
"Skillmaster","Chaos",25,"Beam of Gravity",20,20,66
"Skillmaster","Chaos",26,"Meteor Swarm",35,32,85
"Skillmaster","Chaos",27,"Flame Strike",37,34,75
"Skillmaster","Chaos",28,"Call Chaos",39,42,85
"Skillmaster","Chaos",29,"Polymorph Self",42,50,85
"Skillmaster","Chaos",30,"Mana Storm",45,58,85
"Skillmaster","Chaos",31,"Breathe Logrus",47,75,80
"Skillmaster","Chaos",32,"Call the Void",49,100,85
"Skillmaster","Death",1,"Detect Unlife",1,1,25
"Skillmaster","Death",2,"Malediction",2,2,25
"Skillmaster","Death",3,"Detect Evil",2,2,25
"Skillmaster","Death",4,"Stinking Cloud",3,3,27
"Skillmaster","Death",5,"Black Sleep",5,5,30
"Skillmaster","Death",6,"Undead Resistance",7,10,75
"Skillmaster","Death",7,"Horrify",9,9,30
"Skillmaster","Death",8,"Enslave Undead",10,10,30
"Skillmaster","Death",9,"Orb of Entropy",12,12,40
"Skillmaster","Death",10,"Nether Bolt",13,12,30
"Skillmaster","Death",11,"Cloud kill",18,15,50
"Skillmaster","Death",12,"Genocide One",24,21,60
"Skillmaster","Death",13,"Poison Branding",30,75,80
"Skillmaster","Death",14,"Vampiric Drain",32,30,60
"Skillmaster","Death",15,"Animate dead",36,35,80
"Skillmaster","Death",16,"Genocide",39,30,95
"Skillmaster","Death",17,"Berserk",10,20,80
"Skillmaster","Death",18,"Invoke Spirits",10,15,80
"Skillmaster","Death",19,"Dark Bolt",11,11,30
"Skillmaster","Death",20,"Battle Frenzy",30,25,75
"Skillmaster","Death",21,"Vampiric Branding",34,90,70
"Skillmaster","Death",22,"Vampirism True",36,35,60
"Skillmaster","Death",23,"Nether Wave",38,35,70
"Skillmaster","Death",24,"Darkness Storm",40,40,70
"Skillmaster","Death",25,"Death Ray",20,20,75
"Skillmaster","Death",26,"Raise the Dead",25,66,95
"Skillmaster","Death",27,"Esoteria",30,40,95
"Skillmaster","Death",28,"Polymorph Vampire",35,40,80
"Skillmaster","Death",29,"Restore Life",42,50,75
"Skillmaster","Death",30,"Mass Genocide",43,75,80
"Skillmaster","Death",31,"Nether Storm",45,58,85
"Skillmaster","Death",32,"Wraithform",47,100,90
"Skillmaster","Trump",1,"Phase Door",1,1,25
"Skillmaster","Trump",2,"Trump Spiders",3,3,25
"Skillmaster","Trump",3,"Shuffle",5,5,37
"Skillmaster","Trump",4,"Reset Recall",6,6,40
"Skillmaster","Trump",5,"Teleport",7,7,20
"Skillmaster","Trump",6,"Trump Spying",11,12,30
"Skillmaster","Trump",7,"Teleport Away",14,15,30
"Skillmaster","Trump",8,"Trump Animals",18,20,30
"Skillmaster","Trump",9,"Trump Reach",20,20,40
"Skillmaster","Trump",10,"Trump Kamikaze",23,20,35
"Skillmaster","Trump",11,"Phantasmal Servant",25,24,30
"Skillmaster","Trump",12,"Haste Monster",30,28,40
"Skillmaster","Trump",13,"Teleport Level",33,30,35
"Skillmaster","Trump",14,"Dimension Door",35,33,45
"Skillmaster","Trump",15,"Word of Recall",40,35,40
"Skillmaster","Trump",16,"Banish",42,40,35
"Skillmaster","Trump",17,"Swap Position",22,35,70
"Skillmaster","Trump",18,"Trump Undead",24,24,35
"Skillmaster","Trump",19,"Trump Reptiles",26,26,35
"Skillmaster","Trump",20,"Trump Monsters",30,25,35
"Skillmaster","Trump",21,"Trump Hounds",30,30,35
"Skillmaster","Trump",22,"Trump Branding",35,70,40
"Skillmaster","Trump",23,"Living Trump",40,100,45
"Skillmaster","Trump",24,"Trump Cyberdemon",45,100,45
"Skillmaster","Trump",25,"Trump Divination",30,30,30
"Skillmaster","Trump",26,"Trump Lore",35,50,45
"Skillmaster","Trump",27,"Heal Monster",36,55,40
"Skillmaster","Trump",28,"Trump Dragon",39,80,40
"Skillmaster","Trump",29,"Trump Meteor",41,45,70
"Skillmaster","Trump",30,"Trump Demon",47,100,40
"Skillmaster","Trump",31,"Trump Greater Undead",48,100,40
"Skillmaster","Trump",32,"Trump Ancient Dragon",49,100,40
"Skillmaster","Arcane",1,"Zap",1,1,20
"Skillmaster","Arcane",2,"Wizard Lock",1,1,33
"Skillmaster","Arcane",3,"Detect Invisibility",1,1,33
"Skillmaster","Arcane",4,"Detect Monsters",2,1,33
"Skillmaster","Arcane",5,"Blink",2,2,33
"Skillmaster","Arcane",6,"Light Area",4,4,40
"Skillmaster","Arcane",7,"Trap & Door Destruction",5,5,33
"Skillmaster","Arcane",8,"Cure Light Wounds",6,5,44
"Skillmaster","Arcane",9,"Detect Doors & Traps",7,6,40
"Skillmaster","Arcane",10,"Phlogiston",8,8,60
"Skillmaster","Arcane",11,"Detect Treasure",9,8,50
"Skillmaster","Arcane",12,"Detect Enchantment",9,9,50
"Skillmaster","Arcane",13,"Detect Objects",9,9,50
"Skillmaster","Arcane",14,"Cure Poison",11,10,50
"Skillmaster","Arcane",15,"Resist Cold",12,12,50
"Skillmaster","Arcane",16,"Resist Fire",13,12,50
"Skillmaster","Arcane",17,"Resist Lightning",14,12,50
"Skillmaster","Arcane",18,"Resist Acid",15,12,50
"Skillmaster","Arcane",19,"Cure Medium Wounds",16,14,33
"Skillmaster","Arcane",20,"Teleport",18,15,50
"Skillmaster","Arcane",21,"Identify",20,20,60
"Skillmaster","Arcane",22,"Stone to Mud",22,16,60
"Skillmaster","Arcane",23,"Ray of Light",25,18,60
"Skillmaster","Arcane",24,"Satisfy Hunger",28,20,70
"Skillmaster","Arcane",25,"See Invisible",28,20,60
"Skillmaster","Arcane",26,"Resist Poison",31,25,70
"Skillmaster","Arcane",27,"Teleport Level",35,35,80
"Skillmaster","Arcane",28,"Teleport Away",40,30,70
"Skillmaster","Arcane",29,"Recharging",41,30,66
"Skillmaster","Arcane",30,"Detection",42,30,80
"Skillmaster","Arcane",31,"Word of Recall",45,50,70
"Skillmaster","Arcane",32,"Clairvoyance",49,100,80
"Skillmaster","Craft",1,"Minor Enchantment",1,1,20
"Skillmaster","Craft",2,"Regeneration",2,2,20
"Skillmaster","Craft",3,"Satisfy Hunger",3,3,30
"Skillmaster","Craft",4,"Resist Cold",5,5,35
"Skillmaster","Craft",5,"Resist Fire",6,5,35
"Skillmaster","Craft",6,"Heroism",8,6,45
"Skillmaster","Craft",7,"Resist Lightning",9,5,35
"Skillmaster","Craft",8,"Resist Acid",10,5,35
"Skillmaster","Craft",9,"See Invisibility",12,12,45
"Skillmaster","Craft",10,"Remove Curse",15,14,40
"Skillmaster","Craft",11,"Resist Poison",17,15,60
"Skillmaster","Craft",12,"Berserk",20,17,55
"Skillmaster","Craft",13,"Self Knowledge",23,18,85
"Skillmaster","Craft",14,"Identify",26,22,50
"Skillmaster","Craft",15,"Curing",29,30,60
"Skillmaster","Craft",16,"Elemental Branding",38,65,95
"Skillmaster","Craft",17,"Telepathy",12,12,45
"Skillmaster","Craft",18,"Stone Skin",14,10,75
"Skillmaster","Craft",19,"Resistance",20,20,85
"Skillmaster","Craft",20,"Haste Self",24,12,60
"Skillmaster","Craft",21,"Whirlwind Attack",30,30,60
"Skillmaster","Craft",22,"Polish Shield",34,50,70
"Skillmaster","Craft",23,"Weaponmastery",41,60,70
"Skillmaster","Craft",24,"Magical Armor",45,55,70
"Skillmaster","Craft",25,"Remove All Curse",14,14,65
"Skillmaster","Craft",26,"Walk through Wall",30,55,80
"Skillmaster","Craft",27,"Knowledge True",36,45,90
"Skillmaster","Craft",28,"Enchantment",38,80,95
"Skillmaster","Craft",29,"Crafting",38,100,95
"Skillmaster","Craft",30,"Living Trump",43,100,70
"Skillmaster","Craft",31,"Immunity",47,70,80
"Skillmaster","Craft",32,"Mana Branding",50,70,80
"Skillmaster","Daemon",1,"Magic Missile",1,1,20
"Skillmaster","Daemon",2,"Detect Unlife",2,1,22
"Skillmaster","Daemon",3,"Evil Bless",3,2,25
"Skillmaster","Daemon",4,"Resist Fire",4,5,30
"Skillmaster","Daemon",5,"Horrify",7,5,45
"Skillmaster","Daemon",6,"Nether Bolt",10,7,40
"Skillmaster","Daemon",7,"Summon Manes",11,9,35
"Skillmaster","Daemon",8,"Hellish Flame",13,13,40
"Skillmaster","Daemon",9,"Dominate Demon",15,14,45
"Skillmaster","Daemon",10,"Vision",17,15,60
"Skillmaster","Daemon",11,"Resist Nether",20,18,50
"Skillmaster","Daemon",12,"Plasma bolt",23,15,50
"Skillmaster","Daemon",13,"Fire Ball",25,16,50
"Skillmaster","Daemon",14,"Fire Branding",30,75,80
"Skillmaster","Daemon",15,"Nether Ball",32,28,70
"Skillmaster","Daemon",16,"Summon Demon",36,70,85
"Skillmaster","Daemon",17,"Devilish Eye",12,12,45
"Skillmaster","Daemon",18,"Devilish Cloak",15,20,60
"Skillmaster","Daemon",19,"The Flow of Lava",25,22,65
"Skillmaster","Daemon",20,"Plasma Ball",34,30,80
"Skillmaster","Daemon",21,"Polymorph Demon",35,40,80
"Skillmaster","Daemon",22,"Nether Wave",36,35,85
"Skillmaster","Daemon",23,"Kiss of Succubus",37,40,80
"Skillmaster","Daemon",24,"Doom Hand",44,80,80
"Skillmaster","Daemon",25,"Raise the Morale",9,9,50
"Skillmaster","Daemon",26,"Immortal Body",26,25,85
"Skillmaster","Daemon",27,"Insanity Circle",36,35,80
"Skillmaster","Daemon",28,"Explode Pets",41,50,85
"Skillmaster","Daemon",29,"Summon Greater Demon",43,100,90
"Skillmaster","Daemon",30,"Hellfire",45,95,90
"Skillmaster","Daemon",31,"Send to Hell",47,85,80
"Skillmaster","Daemon",32,"Polymorph Demonlord",49,80,85
"Skillmaster","Crusade",1,"Punishment",1,1,20
"Skillmaster","Crusade",2,"Detect Evil",2,1,15
"Skillmaster","Crusade",3,"Remove Fear",4,3,25
"Skillmaster","Crusade",4,"Scare Monster",6,4,30
"Skillmaster","Crusade",5,"Sanctuary",7,5,34
"Skillmaster","Crusade",6,"Portal",9,7,30
"Skillmaster","Crusade",7,"Star Dust",10,10,45
"Skillmaster","Crusade",8,"Purify",15,11,55
"Skillmaster","Crusade",9,"Scatter Evil",17,15,55
"Skillmaster","Crusade",10,"Holy Orb",17,14,50
"Skillmaster","Crusade",11,"Exorcism",21,19,60
"Skillmaster","Crusade",12,"Remove Curse",23,20,70
"Skillmaster","Crusade",13,"Sense Unseen",26,24,50
"Skillmaster","Crusade",14,"Protection from Evil",29,23,60
"Skillmaster","Crusade",15,"Judgment Thunder",34,32,85
"Skillmaster","Crusade",16,"Holy Word",40,35,85
"Skillmaster","Crusade",17,"Unbarring Ways",6,5,33
"Skillmaster","Crusade",18,"Arrest",18,14,50
"Skillmaster","Crusade",19,"Angelic Cloak",21,16,60
"Skillmaster","Crusade",20,"Dispel Undead & Demons",25,20,65
"Skillmaster","Crusade",21,"Dispel Evil",32,27,70
"Skillmaster","Crusade",22,"Holy Blade",34,75,95
"Skillmaster","Crusade",23,"Star Burst",35,45,80
"Skillmaster","Crusade",24,"Summon Angel",44,100,90
"Skillmaster","Crusade",25,"Heroism",9,9,50
"Skillmaster","Crusade",26,"Dispel Curse",30,35,80
"Skillmaster","Crusade",27,"Banish Evil",32,32,75
"Skillmaster","Crusade",28,"Armageddon",36,22,80
"Skillmaster","Crusade",29,"An Eye for an Eye",40,40,80
"Skillmaster","Crusade",30,"Wrath of the God",43,65,90
"Skillmaster","Crusade",31,"Divine Intervention",46,90,90
"Skillmaster","Crusade",32,"Crusade",48,100,85
"Skillmaster","Armageddon",1,"Lightning Bolt",1,3,30
"Skillmaster","Armageddon",2,"Frost Bolt",3,3,30
"Skillmaster","Armageddon",3,"Fire Bolt",5,4,40
"Skillmaster","Armageddon",4,"Acid Bolt",7,5,40
"Skillmaster","Armageddon",5,"Lightning Ball",9,7,40
"Skillmaster","Armageddon",6,"Frost Ball",11,8,45
"Skillmaster","Armageddon",7,"Fire Ball",13,12,45
"Skillmaster","Armageddon",8,"Acid Ball",15,13,50
"Skillmaster","Armageddon",9,"Shard Bolt",17,13,50
"Skillmaster","Armageddon",10,"Gravity Bolt",20,17,60
"Skillmaster","Armageddon",11,"Plasma Bolt",22,19,60
"Skillmaster","Armageddon",12,"Meteor",23,25,60
"Skillmaster","Armageddon",13,"Thunderclap",25,25,60
"Skillmaster","Armageddon",14,"Windblast",30,27,60
"Skillmaster","Armageddon",15,"Hellstorm",32,30,60
"Skillmaster","Armageddon",16,"Rocket",34,40,60
"Skillmaster","Armageddon",17,"Ice Bolt",20,20,60
"Skillmaster","Armageddon",18,"Water Ball",22,25,60
"Skillmaster","Armageddon",19,"Breathe Lightning",25,25,60
"Skillmaster","Armageddon",20,"Breathe Frost",26,26,60
"Skillmaster","Armageddon",21,"Breathe Fire",27,27,70
"Skillmaster","Armageddon",22,"Breathe Acid",30,28,70
"Skillmaster","Armageddon",23,"Breathe Plasma",32,33,70
"Skillmaster","Armageddon",24,"Breathe Gravity",40,35,70
"Skillmaster","Armageddon",25,"Mana Bolt",22,15,50
